sense	number	antisense	bp
Herpesvirus:Epstein_Barr_Virus:1040:+	1040	Herpesvirus:Epstein_Barr_Virus:4483:-	52050
Herpesvirus:Epstein_Barr_Virus:1041:+	1041	Herpesvirus:Epstein_Barr_Virus:4484:-	52100
Herpesvirus:Epstein_Barr_Virus:1042:+	1042	Herpesvirus:Epstein_Barr_Virus:4485:-	52150
Herpesvirus:Epstein_Barr_Virus:1043:+	1043	Herpesvirus:Epstein_Barr_Virus:4486:-	52200
Herpesvirus:Epstein_Barr_Virus:1044:+	1044	Herpesvirus:Epstein_Barr_Virus:4487:-	52250
Herpesvirus:Epstein_Barr_Virus:1045:+	1045	Herpesvirus:Epstein_Barr_Virus:4488:-	52300
Herpesvirus:Epstein_Barr_Virus:1046:+	1046	Herpesvirus:Epstein_Barr_Virus:4489:-	52350
Herpesvirus:Epstein_Barr_Virus:1047:+	1047	Herpesvirus:Epstein_Barr_Virus:4490:-	52400
Herpesvirus:Epstein_Barr_Virus:1048:+	1048	Herpesvirus:Epstein_Barr_Virus:4491:-	52450
Herpesvirus:Epstein_Barr_Virus:1049:+	1049	Herpesvirus:Epstein_Barr_Virus:4492:-	52500
Herpesvirus:Epstein_Barr_Virus:1050:+	1050	Herpesvirus:Epstein_Barr_Virus:4493:-	52550
Herpesvirus:Epstein_Barr_Virus:1051:+	1051	Herpesvirus:Epstein_Barr_Virus:4494:-	52600
Herpesvirus:Epstein_Barr_Virus:1052:+	1052	Herpesvirus:Epstein_Barr_Virus:4495:-	52650
Herpesvirus:Epstein_Barr_Virus:1053:+	1053	Herpesvirus:Epstein_Barr_Virus:4496:-	52700
Herpesvirus:Epstein_Barr_Virus:1054:+	1054	Herpesvirus:Epstein_Barr_Virus:4497:-	52750
Herpesvirus:Epstein_Barr_Virus:1055:+	1055	Herpesvirus:Epstein_Barr_Virus:4498:-	52800
Herpesvirus:Epstein_Barr_Virus:1056:+	1056	Herpesvirus:Epstein_Barr_Virus:4499:-	52850
Herpesvirus:Epstein_Barr_Virus:1057:+	1057	Herpesvirus:Epstein_Barr_Virus:4500:-	52900
Herpesvirus:Epstein_Barr_Virus:1058:+	1058	Herpesvirus:Epstein_Barr_Virus:4501:-	52950
Herpesvirus:Epstein_Barr_Virus:1059:+	1059	Herpesvirus:Epstein_Barr_Virus:4502:-	53000
Herpesvirus:Epstein_Barr_Virus:1060:+	1060	Herpesvirus:Epstein_Barr_Virus:4503:-	53050
Herpesvirus:Epstein_Barr_Virus:1061:+	1061	Herpesvirus:Epstein_Barr_Virus:4504:-	53100
Herpesvirus:Epstein_Barr_Virus:1062:+	1062	Herpesvirus:Epstein_Barr_Virus:4505:-	53150
Herpesvirus:Epstein_Barr_Virus:1063:+	1063	Herpesvirus:Epstein_Barr_Virus:4506:-	53200
Herpesvirus:Epstein_Barr_Virus:1064:+	1064	Herpesvirus:Epstein_Barr_Virus:4507:-	53250
Herpesvirus:Epstein_Barr_Virus:1065:+	1065	Herpesvirus:Epstein_Barr_Virus:4508:-	53300
Herpesvirus:Epstein_Barr_Virus:1066:+	1066	Herpesvirus:Epstein_Barr_Virus:4509:-	53350
Herpesvirus:Epstein_Barr_Virus:1067:+	1067	Herpesvirus:Epstein_Barr_Virus:4510:-	53400
Herpesvirus:Epstein_Barr_Virus:1068:+	1068	Herpesvirus:Epstein_Barr_Virus:4511:-	53450
Herpesvirus:Epstein_Barr_Virus:1069:+	1069	Herpesvirus:Epstein_Barr_Virus:4512:-	53500
Herpesvirus:Epstein_Barr_Virus:1070:+	1070	Herpesvirus:Epstein_Barr_Virus:4513:-	53550
Herpesvirus:Epstein_Barr_Virus:1071:+	1071	Herpesvirus:Epstein_Barr_Virus:4514:-	53600
Herpesvirus:Epstein_Barr_Virus:1072:+	1072	Herpesvirus:Epstein_Barr_Virus:4515:-	53650
Herpesvirus:Epstein_Barr_Virus:1073:+	1073	Herpesvirus:Epstein_Barr_Virus:4516:-	53700
Herpesvirus:Epstein_Barr_Virus:1074:+	1074	Herpesvirus:Epstein_Barr_Virus:4517:-	53750
Herpesvirus:Epstein_Barr_Virus:1075:+	1075	Herpesvirus:Epstein_Barr_Virus:4518:-	53800
Herpesvirus:Epstein_Barr_Virus:1076:+	1076	Herpesvirus:Epstein_Barr_Virus:4519:-	53850
Herpesvirus:Epstein_Barr_Virus:1077:+	1077	Herpesvirus:Epstein_Barr_Virus:4520:-	53900
Herpesvirus:Epstein_Barr_Virus:1078:+	1078	Herpesvirus:Epstein_Barr_Virus:4521:-	53950
Herpesvirus:Epstein_Barr_Virus:1079:+	1079	Herpesvirus:Epstein_Barr_Virus:4522:-	54000
Herpesvirus:Epstein_Barr_Virus:1080:+	1080	Herpesvirus:Epstein_Barr_Virus:4523:-	54050
Herpesvirus:Epstein_Barr_Virus:1081:+	1081	Herpesvirus:Epstein_Barr_Virus:4524:-	54100
Herpesvirus:Epstein_Barr_Virus:1082:+	1082	Herpesvirus:Epstein_Barr_Virus:4525:-	54150
Herpesvirus:Epstein_Barr_Virus:1083:+	1083	Herpesvirus:Epstein_Barr_Virus:4526:-	54200
Herpesvirus:Epstein_Barr_Virus:1084:+	1084	Herpesvirus:Epstein_Barr_Virus:4527:-	54250
Herpesvirus:Epstein_Barr_Virus:1085:+	1085	Herpesvirus:Epstein_Barr_Virus:4528:-	54300
Herpesvirus:Epstein_Barr_Virus:1086:+	1086	Herpesvirus:Epstein_Barr_Virus:4529:-	54350
Herpesvirus:Epstein_Barr_Virus:1087:+	1087	Herpesvirus:Epstein_Barr_Virus:4530:-	54400
Herpesvirus:Epstein_Barr_Virus:1088:+	1088	Herpesvirus:Epstein_Barr_Virus:4531:-	54450
Herpesvirus:Epstein_Barr_Virus:1089:+	1089	Herpesvirus:Epstein_Barr_Virus:4532:-	54500
Herpesvirus:Epstein_Barr_Virus:1090:+	1090	Herpesvirus:Epstein_Barr_Virus:4533:-	54550
Herpesvirus:Epstein_Barr_Virus:1091:+	1091	Herpesvirus:Epstein_Barr_Virus:4534:-	54600
Herpesvirus:Epstein_Barr_Virus:1092:+	1092	Herpesvirus:Epstein_Barr_Virus:4535:-	54650
Herpesvirus:Epstein_Barr_Virus:1093:+	1093	Herpesvirus:Epstein_Barr_Virus:4536:-	54700
Herpesvirus:Epstein_Barr_Virus:1094:+	1094	Herpesvirus:Epstein_Barr_Virus:4537:-	54750
Herpesvirus:Epstein_Barr_Virus:1095:+	1095	Herpesvirus:Epstein_Barr_Virus:4538:-	54800
Herpesvirus:Epstein_Barr_Virus:1096:+	1096	Herpesvirus:Epstein_Barr_Virus:4539:-	54850
Herpesvirus:Epstein_Barr_Virus:1097:+	1097	Herpesvirus:Epstein_Barr_Virus:4540:-	54900
Herpesvirus:Epstein_Barr_Virus:1098:+	1098	Herpesvirus:Epstein_Barr_Virus:4541:-	54950
Herpesvirus:Epstein_Barr_Virus:1099:+	1099	Herpesvirus:Epstein_Barr_Virus:4542:-	55000
Herpesvirus:Epstein_Barr_Virus:1100:+	1100	Herpesvirus:Epstein_Barr_Virus:4543:-	55050
Herpesvirus:Epstein_Barr_Virus:1101:+	1101	Herpesvirus:Epstein_Barr_Virus:4544:-	55100
Herpesvirus:Epstein_Barr_Virus:1102:+	1102	Herpesvirus:Epstein_Barr_Virus:4545:-	55150
Herpesvirus:Epstein_Barr_Virus:1103:+	1103	Herpesvirus:Epstein_Barr_Virus:4546:-	55200
Herpesvirus:Epstein_Barr_Virus:1104:+	1104	Herpesvirus:Epstein_Barr_Virus:4547:-	55250
Herpesvirus:Epstein_Barr_Virus:1105:+	1105	Herpesvirus:Epstein_Barr_Virus:4548:-	55300
Herpesvirus:Epstein_Barr_Virus:1106:+	1106	Herpesvirus:Epstein_Barr_Virus:4549:-	55350
Herpesvirus:Epstein_Barr_Virus:1107:+	1107	Herpesvirus:Epstein_Barr_Virus:4550:-	55400
Herpesvirus:Epstein_Barr_Virus:1108:+	1108	Herpesvirus:Epstein_Barr_Virus:4551:-	55450
Herpesvirus:Epstein_Barr_Virus:1109:+	1109	Herpesvirus:Epstein_Barr_Virus:4552:-	55500
Herpesvirus:Epstein_Barr_Virus:1110:+	1110	Herpesvirus:Epstein_Barr_Virus:4553:-	55550
Herpesvirus:Epstein_Barr_Virus:1111:+	1111	Herpesvirus:Epstein_Barr_Virus:4554:-	55600
Herpesvirus:Epstein_Barr_Virus:1112:+	1112	Herpesvirus:Epstein_Barr_Virus:4555:-	55650
Herpesvirus:Epstein_Barr_Virus:1113:+	1113	Herpesvirus:Epstein_Barr_Virus:4556:-	55700
Herpesvirus:Epstein_Barr_Virus:1114:+	1114	Herpesvirus:Epstein_Barr_Virus:4557:-	55750
Herpesvirus:Epstein_Barr_Virus:1115:+	1115	Herpesvirus:Epstein_Barr_Virus:4558:-	55800
Herpesvirus:Epstein_Barr_Virus:1116:+	1116	Herpesvirus:Epstein_Barr_Virus:4559:-	55850
Herpesvirus:Epstein_Barr_Virus:1117:+	1117	Herpesvirus:Epstein_Barr_Virus:4560:-	55900
Herpesvirus:Epstein_Barr_Virus:1118:+	1118	Herpesvirus:Epstein_Barr_Virus:4561:-	55950
Herpesvirus:Epstein_Barr_Virus:1119:+	1119	Herpesvirus:Epstein_Barr_Virus:4562:-	56000
Herpesvirus:Epstein_Barr_Virus:1120:+	1120	Herpesvirus:Epstein_Barr_Virus:4563:-	56050
Herpesvirus:Epstein_Barr_Virus:1121:+	1121	Herpesvirus:Epstein_Barr_Virus:4564:-	56100
Herpesvirus:Epstein_Barr_Virus:1122:+	1122	Herpesvirus:Epstein_Barr_Virus:4565:-	56150
Herpesvirus:Epstein_Barr_Virus:1123:+	1123	Herpesvirus:Epstein_Barr_Virus:4566:-	56200
Herpesvirus:Epstein_Barr_Virus:1124:+	1124	Herpesvirus:Epstein_Barr_Virus:4567:-	56250
Herpesvirus:Epstein_Barr_Virus:1125:+	1125	Herpesvirus:Epstein_Barr_Virus:4568:-	56300
Herpesvirus:Epstein_Barr_Virus:1126:+	1126	Herpesvirus:Epstein_Barr_Virus:4569:-	56350
Herpesvirus:Epstein_Barr_Virus:1127:+	1127	Herpesvirus:Epstein_Barr_Virus:4570:-	56400
Herpesvirus:Epstein_Barr_Virus:1128:+	1128	Herpesvirus:Epstein_Barr_Virus:4571:-	56450
Herpesvirus:Epstein_Barr_Virus:1129:+	1129	Herpesvirus:Epstein_Barr_Virus:4572:-	56500
Herpesvirus:Epstein_Barr_Virus:1130:+	1130	Herpesvirus:Epstein_Barr_Virus:4573:-	56550
Herpesvirus:Epstein_Barr_Virus:1131:+	1131	Herpesvirus:Epstein_Barr_Virus:4574:-	56600
Herpesvirus:Epstein_Barr_Virus:1132:+	1132	Herpesvirus:Epstein_Barr_Virus:4575:-	56650
Herpesvirus:Epstein_Barr_Virus:1133:+	1133	Herpesvirus:Epstein_Barr_Virus:4576:-	56700
Herpesvirus:Epstein_Barr_Virus:1134:+	1134	Herpesvirus:Epstein_Barr_Virus:4577:-	56750
Herpesvirus:Epstein_Barr_Virus:1135:+	1135	Herpesvirus:Epstein_Barr_Virus:4578:-	56800
Herpesvirus:Epstein_Barr_Virus:1136:+	1136	Herpesvirus:Epstein_Barr_Virus:4579:-	56850
Herpesvirus:Epstein_Barr_Virus:1137:+	1137	Herpesvirus:Epstein_Barr_Virus:4580:-	56900
Herpesvirus:Epstein_Barr_Virus:1138:+	1138	Herpesvirus:Epstein_Barr_Virus:4581:-	56950
Herpesvirus:Epstein_Barr_Virus:1139:+	1139	Herpesvirus:Epstein_Barr_Virus:4582:-	57000
Herpesvirus:Epstein_Barr_Virus:1140:+	1140	Herpesvirus:Epstein_Barr_Virus:4583:-	57050
Herpesvirus:Epstein_Barr_Virus:1141:+	1141	Herpesvirus:Epstein_Barr_Virus:4584:-	57100
Herpesvirus:Epstein_Barr_Virus:1142:+	1142	Herpesvirus:Epstein_Barr_Virus:4585:-	57150
Herpesvirus:Epstein_Barr_Virus:1143:+	1143	Herpesvirus:Epstein_Barr_Virus:4586:-	57200
Herpesvirus:Epstein_Barr_Virus:1144:+	1144	Herpesvirus:Epstein_Barr_Virus:4587:-	57250
Herpesvirus:Epstein_Barr_Virus:1145:+	1145	Herpesvirus:Epstein_Barr_Virus:4588:-	57300
Herpesvirus:Epstein_Barr_Virus:1146:+	1146	Herpesvirus:Epstein_Barr_Virus:4589:-	57350
Herpesvirus:Epstein_Barr_Virus:1147:+	1147	Herpesvirus:Epstein_Barr_Virus:4590:-	57400
Herpesvirus:Epstein_Barr_Virus:1148:+	1148	Herpesvirus:Epstein_Barr_Virus:4591:-	57450
Herpesvirus:Epstein_Barr_Virus:1149:+	1149	Herpesvirus:Epstein_Barr_Virus:4592:-	57500
Herpesvirus:Epstein_Barr_Virus:1150:+	1150	Herpesvirus:Epstein_Barr_Virus:4593:-	57550
Herpesvirus:Epstein_Barr_Virus:1151:+	1151	Herpesvirus:Epstein_Barr_Virus:4594:-	57600
Herpesvirus:Epstein_Barr_Virus:1152:+	1152	Herpesvirus:Epstein_Barr_Virus:4595:-	57650
Herpesvirus:Epstein_Barr_Virus:1153:+	1153	Herpesvirus:Epstein_Barr_Virus:4596:-	57700
Herpesvirus:Epstein_Barr_Virus:1154:+	1154	Herpesvirus:Epstein_Barr_Virus:4597:-	57750
Herpesvirus:Epstein_Barr_Virus:1155:+	1155	Herpesvirus:Epstein_Barr_Virus:4598:-	57800
Herpesvirus:Epstein_Barr_Virus:1156:+	1156	Herpesvirus:Epstein_Barr_Virus:4599:-	57850
Herpesvirus:Epstein_Barr_Virus:1157:+	1157	Herpesvirus:Epstein_Barr_Virus:4600:-	57900
Herpesvirus:Epstein_Barr_Virus:1158:+	1158	Herpesvirus:Epstein_Barr_Virus:4601:-	57950
Herpesvirus:Epstein_Barr_Virus:1159:+	1159	Herpesvirus:Epstein_Barr_Virus:4602:-	58000
Herpesvirus:Epstein_Barr_Virus:1160:+	1160	Herpesvirus:Epstein_Barr_Virus:4603:-	58050
Herpesvirus:Epstein_Barr_Virus:1161:+	1161	Herpesvirus:Epstein_Barr_Virus:4604:-	58100
Herpesvirus:Epstein_Barr_Virus:1162:+	1162	Herpesvirus:Epstein_Barr_Virus:4605:-	58150
Herpesvirus:Epstein_Barr_Virus:1163:+	1163	Herpesvirus:Epstein_Barr_Virus:4606:-	58200
Herpesvirus:Epstein_Barr_Virus:1164:+	1164	Herpesvirus:Epstein_Barr_Virus:4607:-	58250
Herpesvirus:Epstein_Barr_Virus:1165:+	1165	Herpesvirus:Epstein_Barr_Virus:4608:-	58300
Herpesvirus:Epstein_Barr_Virus:1166:+	1166	Herpesvirus:Epstein_Barr_Virus:4609:-	58350
Herpesvirus:Epstein_Barr_Virus:1167:+	1167	Herpesvirus:Epstein_Barr_Virus:4610:-	58400
Herpesvirus:Epstein_Barr_Virus:1168:+	1168	Herpesvirus:Epstein_Barr_Virus:4611:-	58450
Herpesvirus:Epstein_Barr_Virus:1169:+	1169	Herpesvirus:Epstein_Barr_Virus:4612:-	58500
Herpesvirus:Epstein_Barr_Virus:1170:+	1170	Herpesvirus:Epstein_Barr_Virus:4613:-	58550
Herpesvirus:Epstein_Barr_Virus:1171:+	1171	Herpesvirus:Epstein_Barr_Virus:4614:-	58600
Herpesvirus:Epstein_Barr_Virus:1172:+	1172	Herpesvirus:Epstein_Barr_Virus:4615:-	58650
Herpesvirus:Epstein_Barr_Virus:1173:+	1173	Herpesvirus:Epstein_Barr_Virus:4616:-	58700
Herpesvirus:Epstein_Barr_Virus:1174:+	1174	Herpesvirus:Epstein_Barr_Virus:4617:-	58750
Herpesvirus:Epstein_Barr_Virus:1175:+	1175	Herpesvirus:Epstein_Barr_Virus:4618:-	58800
Herpesvirus:Epstein_Barr_Virus:1176:+	1176	Herpesvirus:Epstein_Barr_Virus:4619:-	58850
Herpesvirus:Epstein_Barr_Virus:1177:+	1177	Herpesvirus:Epstein_Barr_Virus:4620:-	58900
Herpesvirus:Epstein_Barr_Virus:1178:+	1178	Herpesvirus:Epstein_Barr_Virus:4621:-	58950
Herpesvirus:Epstein_Barr_Virus:1179:+	1179	Herpesvirus:Epstein_Barr_Virus:4622:-	59000
Herpesvirus:Epstein_Barr_Virus:1180:+	1180	Herpesvirus:Epstein_Barr_Virus:4623:-	59050
Herpesvirus:Epstein_Barr_Virus:1181:+	1181	Herpesvirus:Epstein_Barr_Virus:4624:-	59100
Herpesvirus:Epstein_Barr_Virus:1182:+	1182	Herpesvirus:Epstein_Barr_Virus:4625:-	59150
Herpesvirus:Epstein_Barr_Virus:1183:+	1183	Herpesvirus:Epstein_Barr_Virus:4626:-	59200
Herpesvirus:Epstein_Barr_Virus:1184:+	1184	Herpesvirus:Epstein_Barr_Virus:4627:-	59250
Herpesvirus:Epstein_Barr_Virus:1185:+	1185	Herpesvirus:Epstein_Barr_Virus:4628:-	59300
Herpesvirus:Epstein_Barr_Virus:1186:+	1186	Herpesvirus:Epstein_Barr_Virus:4629:-	59350
Herpesvirus:Epstein_Barr_Virus:1187:+	1187	Herpesvirus:Epstein_Barr_Virus:4630:-	59400
Herpesvirus:Epstein_Barr_Virus:1188:+	1188	Herpesvirus:Epstein_Barr_Virus:4631:-	59450
Herpesvirus:Epstein_Barr_Virus:1189:+	1189	Herpesvirus:Epstein_Barr_Virus:4632:-	59500
Herpesvirus:Epstein_Barr_Virus:1190:+	1190	Herpesvirus:Epstein_Barr_Virus:4633:-	59550
Herpesvirus:Epstein_Barr_Virus:1191:+	1191	Herpesvirus:Epstein_Barr_Virus:4634:-	59600
Herpesvirus:Epstein_Barr_Virus:1192:+	1192	Herpesvirus:Epstein_Barr_Virus:4635:-	59650
Herpesvirus:Epstein_Barr_Virus:1193:+	1193	Herpesvirus:Epstein_Barr_Virus:4636:-	59700
Herpesvirus:Epstein_Barr_Virus:1194:+	1194	Herpesvirus:Epstein_Barr_Virus:4637:-	59750
Herpesvirus:Epstein_Barr_Virus:1195:+	1195	Herpesvirus:Epstein_Barr_Virus:4638:-	59800
Herpesvirus:Epstein_Barr_Virus:1196:+	1196	Herpesvirus:Epstein_Barr_Virus:4639:-	59850
Herpesvirus:Epstein_Barr_Virus:1197:+	1197	Herpesvirus:Epstein_Barr_Virus:4640:-	59900
Herpesvirus:Epstein_Barr_Virus:1198:+	1198	Herpesvirus:Epstein_Barr_Virus:4641:-	59950
Herpesvirus:Epstein_Barr_Virus:1199:+	1199	Herpesvirus:Epstein_Barr_Virus:4642:-	60000
Herpesvirus:Epstein_Barr_Virus:1200:+	1200	Herpesvirus:Epstein_Barr_Virus:4643:-	60050
Herpesvirus:Epstein_Barr_Virus:1201:+	1201	Herpesvirus:Epstein_Barr_Virus:4644:-	60100
Herpesvirus:Epstein_Barr_Virus:1202:+	1202	Herpesvirus:Epstein_Barr_Virus:4645:-	60150
Herpesvirus:Epstein_Barr_Virus:1203:+	1203	Herpesvirus:Epstein_Barr_Virus:4646:-	60200
Herpesvirus:Epstein_Barr_Virus:1204:+	1204	Herpesvirus:Epstein_Barr_Virus:4647:-	60250
Herpesvirus:Epstein_Barr_Virus:1205:+	1205	Herpesvirus:Epstein_Barr_Virus:4648:-	60300
Herpesvirus:Epstein_Barr_Virus:1206:+	1206	Herpesvirus:Epstein_Barr_Virus:4649:-	60350
Herpesvirus:Epstein_Barr_Virus:1207:+	1207	Herpesvirus:Epstein_Barr_Virus:4650:-	60400
Herpesvirus:Epstein_Barr_Virus:1208:+	1208	Herpesvirus:Epstein_Barr_Virus:4651:-	60450
Herpesvirus:Epstein_Barr_Virus:1209:+	1209	Herpesvirus:Epstein_Barr_Virus:4652:-	60500
Herpesvirus:Epstein_Barr_Virus:1210:+	1210	Herpesvirus:Epstein_Barr_Virus:4653:-	60550
Herpesvirus:Epstein_Barr_Virus:1211:+	1211	Herpesvirus:Epstein_Barr_Virus:4654:-	60600
Herpesvirus:Epstein_Barr_Virus:1212:+	1212	Herpesvirus:Epstein_Barr_Virus:4655:-	60650
Herpesvirus:Epstein_Barr_Virus:1213:+	1213	Herpesvirus:Epstein_Barr_Virus:4656:-	60700
Herpesvirus:Epstein_Barr_Virus:1214:+	1214	Herpesvirus:Epstein_Barr_Virus:4657:-	60750
Herpesvirus:Epstein_Barr_Virus:1215:+	1215	Herpesvirus:Epstein_Barr_Virus:4658:-	60800
Herpesvirus:Epstein_Barr_Virus:1216:+	1216	Herpesvirus:Epstein_Barr_Virus:4659:-	60850
Herpesvirus:Epstein_Barr_Virus:1217:+	1217	Herpesvirus:Epstein_Barr_Virus:4660:-	60900
Herpesvirus:Epstein_Barr_Virus:1218:+	1218	Herpesvirus:Epstein_Barr_Virus:4661:-	60950
Herpesvirus:Epstein_Barr_Virus:1219:+	1219	Herpesvirus:Epstein_Barr_Virus:4662:-	61000
Herpesvirus:Epstein_Barr_Virus:1220:+	1220	Herpesvirus:Epstein_Barr_Virus:4663:-	61050
Herpesvirus:Epstein_Barr_Virus:1221:+	1221	Herpesvirus:Epstein_Barr_Virus:4664:-	61100
Herpesvirus:Epstein_Barr_Virus:1222:+	1222	Herpesvirus:Epstein_Barr_Virus:4665:-	61150
Herpesvirus:Epstein_Barr_Virus:1223:+	1223	Herpesvirus:Epstein_Barr_Virus:4666:-	61200
Herpesvirus:Epstein_Barr_Virus:1224:+	1224	Herpesvirus:Epstein_Barr_Virus:4667:-	61250
Herpesvirus:Epstein_Barr_Virus:1225:+	1225	Herpesvirus:Epstein_Barr_Virus:4668:-	61300
Herpesvirus:Epstein_Barr_Virus:1226:+	1226	Herpesvirus:Epstein_Barr_Virus:4669:-	61350
Herpesvirus:Epstein_Barr_Virus:1227:+	1227	Herpesvirus:Epstein_Barr_Virus:4670:-	61400
Herpesvirus:Epstein_Barr_Virus:1228:+	1228	Herpesvirus:Epstein_Barr_Virus:4671:-	61450
Herpesvirus:Epstein_Barr_Virus:1229:+	1229	Herpesvirus:Epstein_Barr_Virus:4672:-	61500
Herpesvirus:Epstein_Barr_Virus:1230:+	1230	Herpesvirus:Epstein_Barr_Virus:4673:-	61550
Herpesvirus:Epstein_Barr_Virus:1231:+	1231	Herpesvirus:Epstein_Barr_Virus:4674:-	61600
Herpesvirus:Epstein_Barr_Virus:1232:+	1232	Herpesvirus:Epstein_Barr_Virus:4675:-	61650
Herpesvirus:Epstein_Barr_Virus:1233:+	1233	Herpesvirus:Epstein_Barr_Virus:4676:-	61700
Herpesvirus:Epstein_Barr_Virus:1234:+	1234	Herpesvirus:Epstein_Barr_Virus:4677:-	61750
Herpesvirus:Epstein_Barr_Virus:1235:+	1235	Herpesvirus:Epstein_Barr_Virus:4678:-	61800
Herpesvirus:Epstein_Barr_Virus:1236:+	1236	Herpesvirus:Epstein_Barr_Virus:4679:-	61850
Herpesvirus:Epstein_Barr_Virus:1237:+	1237	Herpesvirus:Epstein_Barr_Virus:4680:-	61900
Herpesvirus:Epstein_Barr_Virus:1238:+	1238	Herpesvirus:Epstein_Barr_Virus:4681:-	61950
Herpesvirus:Epstein_Barr_Virus:1239:+	1239	Herpesvirus:Epstein_Barr_Virus:4682:-	62000
Herpesvirus:Epstein_Barr_Virus:1240:+	1240	Herpesvirus:Epstein_Barr_Virus:4683:-	62050
Herpesvirus:Epstein_Barr_Virus:1241:+	1241	Herpesvirus:Epstein_Barr_Virus:4684:-	62100
Herpesvirus:Epstein_Barr_Virus:1242:+	1242	Herpesvirus:Epstein_Barr_Virus:4685:-	62150
Herpesvirus:Epstein_Barr_Virus:1243:+	1243	Herpesvirus:Epstein_Barr_Virus:4686:-	62200
Herpesvirus:Epstein_Barr_Virus:1244:+	1244	Herpesvirus:Epstein_Barr_Virus:4687:-	62250
Herpesvirus:Epstein_Barr_Virus:1245:+	1245	Herpesvirus:Epstein_Barr_Virus:4688:-	62300
Herpesvirus:Epstein_Barr_Virus:1246:+	1246	Herpesvirus:Epstein_Barr_Virus:4689:-	62350
Herpesvirus:Epstein_Barr_Virus:1247:+	1247	Herpesvirus:Epstein_Barr_Virus:4690:-	62400
Herpesvirus:Epstein_Barr_Virus:1248:+	1248	Herpesvirus:Epstein_Barr_Virus:4691:-	62450
Herpesvirus:Epstein_Barr_Virus:1249:+	1249	Herpesvirus:Epstein_Barr_Virus:4692:-	62500
Herpesvirus:Epstein_Barr_Virus:1250:+	1250	Herpesvirus:Epstein_Barr_Virus:4693:-	62550
Herpesvirus:Epstein_Barr_Virus:1251:+	1251	Herpesvirus:Epstein_Barr_Virus:4694:-	62600
Herpesvirus:Epstein_Barr_Virus:1252:+	1252	Herpesvirus:Epstein_Barr_Virus:4695:-	62650
Herpesvirus:Epstein_Barr_Virus:1253:+	1253	Herpesvirus:Epstein_Barr_Virus:4696:-	62700
Herpesvirus:Epstein_Barr_Virus:1254:+	1254	Herpesvirus:Epstein_Barr_Virus:4697:-	62750
Herpesvirus:Epstein_Barr_Virus:1255:+	1255	Herpesvirus:Epstein_Barr_Virus:4698:-	62800
Herpesvirus:Epstein_Barr_Virus:1256:+	1256	Herpesvirus:Epstein_Barr_Virus:4699:-	62850
Herpesvirus:Epstein_Barr_Virus:1257:+	1257	Herpesvirus:Epstein_Barr_Virus:4700:-	62900
Herpesvirus:Epstein_Barr_Virus:1258:+	1258	Herpesvirus:Epstein_Barr_Virus:4701:-	62950
Herpesvirus:Epstein_Barr_Virus:1259:+	1259	Herpesvirus:Epstein_Barr_Virus:4702:-	63000
Herpesvirus:Epstein_Barr_Virus:1260:+	1260	Herpesvirus:Epstein_Barr_Virus:4703:-	63050
Herpesvirus:Epstein_Barr_Virus:1261:+	1261	Herpesvirus:Epstein_Barr_Virus:4704:-	63100
Herpesvirus:Epstein_Barr_Virus:1262:+	1262	Herpesvirus:Epstein_Barr_Virus:4705:-	63150
Herpesvirus:Epstein_Barr_Virus:1263:+	1263	Herpesvirus:Epstein_Barr_Virus:4706:-	63200
Herpesvirus:Epstein_Barr_Virus:1264:+	1264	Herpesvirus:Epstein_Barr_Virus:4707:-	63250
Herpesvirus:Epstein_Barr_Virus:1265:+	1265	Herpesvirus:Epstein_Barr_Virus:4708:-	63300
Herpesvirus:Epstein_Barr_Virus:1266:+	1266	Herpesvirus:Epstein_Barr_Virus:4709:-	63350
Herpesvirus:Epstein_Barr_Virus:1267:+	1267	Herpesvirus:Epstein_Barr_Virus:4710:-	63400
Herpesvirus:Epstein_Barr_Virus:1268:+	1268	Herpesvirus:Epstein_Barr_Virus:4711:-	63450
Herpesvirus:Epstein_Barr_Virus:1269:+	1269	Herpesvirus:Epstein_Barr_Virus:4712:-	63500
Herpesvirus:Epstein_Barr_Virus:1270:+	1270	Herpesvirus:Epstein_Barr_Virus:4713:-	63550
Herpesvirus:Epstein_Barr_Virus:1271:+	1271	Herpesvirus:Epstein_Barr_Virus:4714:-	63600
Herpesvirus:Epstein_Barr_Virus:1272:+	1272	Herpesvirus:Epstein_Barr_Virus:4715:-	63650
Herpesvirus:Epstein_Barr_Virus:1273:+	1273	Herpesvirus:Epstein_Barr_Virus:4716:-	63700
Herpesvirus:Epstein_Barr_Virus:1274:+	1274	Herpesvirus:Epstein_Barr_Virus:4717:-	63750
Herpesvirus:Epstein_Barr_Virus:1275:+	1275	Herpesvirus:Epstein_Barr_Virus:4718:-	63800
Herpesvirus:Epstein_Barr_Virus:1276:+	1276	Herpesvirus:Epstein_Barr_Virus:4719:-	63850
Herpesvirus:Epstein_Barr_Virus:1277:+	1277	Herpesvirus:Epstein_Barr_Virus:4720:-	63900
Herpesvirus:Epstein_Barr_Virus:1278:+	1278	Herpesvirus:Epstein_Barr_Virus:4721:-	63950
Herpesvirus:Epstein_Barr_Virus:1279:+	1279	Herpesvirus:Epstein_Barr_Virus:4722:-	64000
Herpesvirus:Epstein_Barr_Virus:1280:+	1280	Herpesvirus:Epstein_Barr_Virus:4723:-	64050
